commentId,닉네임_ID,종목명,주주_여부,작성일,text,시점관계,예측_방향,예측_날짜,확신도,근거_유형,Class0_사유,Class,dir_realized,date_valid,date_hit,evaluable,R_dir
166656496,2f1dac64bdd19dcf,TSLA,True,2025-11-18T23:36:21+09:00,5년동안 테슬라 대신 구글 엔비 사 모았으면 벌써 파이어 했을텐데ㅋㅋ 눈물난다,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166656264,33f2a077c055aa80,TSLA,True,2025-11-18T23:36:07+09:00,어제 버티더니 결국 오늘이 400 깨지는 날인가,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166656200,e6a2c18d443b0ad3,TSLA,True,2025-11-18T23:36:02+09:00,부탁할개.....,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166655786,bbb428ad429e222b,TSLA,False,2025-11-18T23:35:34+09:00,지금이라도 텨라,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166655690,aabe38aafb1eef8a,TSLA,True,2025-11-18T23:35:26+09:00,도람프 정치위기 와서 한번더 야랄떨거같은데 에휴,예측,하락,,0.6,뉴스,,1,False,False,False,True,-3.35
166655610,fc21076f27891883,TSLA,False,2025-11-18T23:35:21+09:00,한눈팔면 나락이여 뭔 ㅋㅋ,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166655530,23c12c492942ce67,TSLA,True,2025-11-18T23:35:15+09:00,조정에 한주 담아봅니다. 400이하로 내려가면 적극적인 매수로 대응 예정입니다. 힘냅시다. 테슬라는 조정이 깊어도 한방 있잖아요. 공감하면 하트 뿅 ❤️,예측,상승,,0.6,단순감정,,1,False,False,False,True,-3.35
166655404,04f383b727272ae9,TSLA,True,2025-11-18T23:35:04+09:00,떨어지는속도가...와ㅠ.ㅠ,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166655394,36f2b9c359e00015,TSLA,True,2025-11-18T23:35:03+09:00,나스닥과 테슬라 둘다 하락이면 종가가 상승과 하락중 하락에 더 가까움..,리액션,없음,,0.0,기타,예측 없는 리액션,0,False,False,False,True,-3.35
166655254,e6a2c18d443b0ad3,TSLA,True,2025-11-18T23:34:54+09:00,그만 ㄹㅈ하고올라주면안되냐..죽긋다,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166655144,933d62f60bfa5762,TSLA,True,2025-11-18T23:34:45+09:00,크에에엑,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166655130,bbb428ad429e222b,TSLA,False,2025-11-18T23:34:44+09:00,테슬람들 잘가시고 데드캣 끝이요 ㅂㅂ,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166654984,e5d526a697742f11,TSLA,False,2025-11-18T23:34:35+09:00,400불 깨진다,예측,하락,,0.6,차트,,1,False,False,False,True,-3.35
166654920,4dd6e7ca4636330a,TSLA,True,2025-11-18T23:34:30+09:00,와 ㅋㅋㅋㅋㅋㅋ,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166653676,b924382790ea1956,TSLA,False,2025-11-18T23:33:19+09:00,형님들 답변가능한가요? 원래 장열리면 이렇게 왔다갔다해요?,리액션,없음,,0.0,없음,예측 없는 순수 질문,0,False,False,False,True,-3.35
166653400,4f742caf55232cfa,TSLA,True,2025-11-18T23:33:02+09:00,슛!!!!!!!!!!!!!!,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166653358,c27d57d5aca79e43,TSLA,True,2025-11-18T23:33:00+09:00,장초반이 젤무섭노,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166653198,b5f8e3f2e9a4146e,TSLA,False,2025-11-18T23:32:52+09:00,이거 왜케 국밥임,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166653006,22b2e8b5e620c627,TSLA,True,2025-11-18T23:32:42+09:00,뭐야 양봉,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166652690,922f881e0a1416ba,TSLA,True,2025-11-18T23:32:17+09:00,극도의 공포 구간,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166651622,26253c16c9d05dda,TSLA,True,2025-11-18T23:30:54+09:00,당분간은 여러분이 상상도 못할 개쩌는 횡보장으로 가득찰 겁니다 옛날생각나네,예측,없음,,0.6,기타,,0,False,False,False,True,-3.35
166651146,e45ef2bcda61f46c,TSLA,True,2025-11-18T23:30:10+09:00,내려가네요,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166650764,7ab07acfa003fbcd,TSLA,True,2025-11-18T23:29:27+09:00,사자마자...,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166650340,f1cf5dbce7125ddf,TSLA,True,2025-11-18T23:28:42+09:00,엔비 팔고 테슬라 올인할까 ...,리액션,없음,,0.0,없음,예측 없는 리액션,0,False,False,False,True,-3.35
166648746,e9b088bbee535193,TSLA,False,2025-11-18T23:24:53+09:00,테지국밥 달료 하하하,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166648408,d86a3ca4b8ad732c,TSLA,True,2025-11-18T23:23:55+09:00,테쪽이에서 테국밥 되가네..,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166648200,eeae8bee66d94157,TSLA,True,2025-11-18T23:23:20+09:00,그냥 돈 좀줘!!,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166647894,c044e3b1d7b7c27f,TSLA,True,2025-11-18T23:22:25+09:00,주봉차트가,리액션,없음,,0.0,차트,예측 없는 리액션,0,False,False,False,True,-3.35
166647862,83f6b7f32d8a5b35,TSLA,False,2025-11-18T23:22:22+09:00,나 롱에 있다고오오 올라줘어어,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166646990,d99eea2db66e7d9e,TSLA,True,2025-11-18T23:19:50+09:00,얘가 국밥일줄 몰랐네 ㅋㅋㅋ,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166646866,e9801a9e33f73f5f,TSLA,False,2025-11-18T23:19:24+09:00,500 가즈아!!!,예측,상승,,0.6,단순감정,,1,False,False,False,True,-3.35
166645866,f51feab4491417c5,TSLA,True,2025-11-18T23:16:24+09:00,어제랑 흐름이 조금 다른디,리액션,없음,,0.0,차트,예측 없는 리액션,0,False,False,False,True,-3.35
166645552,bef224752090842a,TSLA,True,2025-11-18T23:15:23+09:00,장기적으로 안전하다고 판단되어서,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166645350,c044e3b1d7b7c27f,TSLA,True,2025-11-18T23:14:47+09:00,말아 올려야 하는데,예측,상승,,0.3,단순감정,,0,False,False,False,True,-3.35
166644434,d35aed73fa28a238,TSLA,True,2025-11-18T23:12:13+09:00,슬슬 저점올라가는거같은데?..,예측,상승,,0.35,차트,,0,False,False,False,True,-3.35
166644072,82003bb444c7a3d3,TSLA,False,2025-11-18T23:11:18+09:00,오늘도 걍 자라 손절치고 후회하지말고 3년 묵혀라,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166643998,c044e3b1d7b7c27f,TSLA,True,2025-11-18T23:11:05+09:00,환율만 오르다니.,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166642994,c044e3b1d7b7c27f,TSLA,True,2025-11-18T23:08:29+09:00,눌림목으로 말아 올려줘라 불안불안 하니,예측,상승,,0.3,차트,,0,False,False,False,True,-3.35
166642780,fc5388c8b06a317d,TSLA,True,2025-11-18T23:07:53+09:00,올라라..,예측,상승,,0.3,단순감정,,0,False,False,False,True,-3.35
166642362,c044e3b1d7b7c27f,TSLA,True,2025-11-18T23:06:46+09:00,불안불안 하네요 다들 홀딩중 있지요?,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166640952,90e579c3499addd3,TSLA,True,2025-11-18T23:02:53+09:00,먼가적응이 안된다 분명 시장이 이정도로 어수선하고 마소가 -2%면 테슬라는 두세배로 빌빌대야 되는데 아직도 $400이 넘는다? 뭐지 우리 회장님이 줄그어놓은 386 추매선 덕인가🥳,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166639312,fe525f2420d3c0cf,TSLA,False,2025-11-18T22:58:18+09:00,모두 오하요👋 선수 입장이오~😎,리액션,없음,,0.0,없음,종목과 무관한 잡담,0,False,False,False,True,-3.35
166637512,e45ef2bcda61f46c,TSLA,True,2025-11-18T22:53:29+09:00,가망이없는 개잡주 오늘도 내려갑니다-8%,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166637446,b4d82cfb92c00066,TSLA,True,2025-11-18T22:53:20+09:00,일론 ~트위터 매각해라~~,리액션,없음,,0.0,없음,예측 없는 리액션,0,False,False,False,True,-3.35
166636990,b4d82cfb92c00066,TSLA,True,2025-11-18T22:52:09+09:00,트위터는 또 먹통인가...,리액션,없음,,0.0,없음,종목과 무관한 잡담,0,False,False,False,True,-3.35
166636614,75527a897557fd14,TSLA,False,2025-11-18T22:51:14+09:00,"요즘 장이 프리장 때 쏟고 본장 때 쏘는게 반복 됐는데 오늘도 그럴지, 반대심리일지",예측,없음,,0.0,기타,예측 없는 순수 질문,0,False,False,False,True,-3.35
166636248,52bcd2bb51049d05,TSLA,True,2025-11-18T22:50:08+09:00,띠로리 375불에 물타야지 갈건 알지만 신규 진입은 관망 지금 살거 많은데 저는 테슬라는 패스. 했더니 주식 많이 안다는 분이 그러더라 500목표 간다고. 차트가 말한다고.왜 아니라 보냐고. 근데 저점 아닌이상 버티기 쉽나….. 말빨로는 딸리니 걍 예 그러고 말았음…. 난 아니올시다임…. 가더라도 더 빠진다고요…..,예측,하락,,0.6,차트,,1,False,False,False,True,-3.35
166635634,6a55bcde38820215,TSLA,False,2025-11-18T22:48:43+09:00,397깨지면 벨트 준비....,예측,하락,,0.6,차트,,1,False,False,False,True,-3.35
166635042,a55a5b8337065acc,TSLA,True,2025-11-18T22:47:05+09:00,기다리겠습니다. 지금처럼 믿고 기다리겠습니다~!!,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166634670,0b755f04636b1ea9,TSLA,True,2025-11-18T22:46:02+09:00,테슬라 힘내라,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166634348,419830ba54fa6298,TSLA,False,2025-11-18T22:45:03+09:00,엑스 안열려서 이리로 와봄 나만 안되는게 아닌가보네 그래도 엑스 불통되면 테슬라 게시판이라도 와서 확인 가능하니 다행이구만,리액션,없음,,0.0,없음,종목과 무관한 잡담,0,False,False,False,True,-3.35
166634282,bc1d0b2ff0cb8b46,TSLA,True,2025-11-18T22:44:53+09:00,앜ㅋㅋㅋ 조짔따 오늘 급폭락할거같은데?,예측,하락,2025-11-18,0.6,단순감정,,1,False,True,False,True,-4.36
166633988,e1f24bd283bba9ae,TSLA,True,2025-11-18T22:44:02+09:00,테슬라 $1000간다,예측,상승,,0.7,단순감정,,1,False,False,False,True,-3.35
166632726,f89f24f293ad6c2a,TSLA,False,2025-11-18T22:40:27+09:00,저항맞고 떨어짐,리액션,없음,,0.0,차트,예측 없는 리액션,0,False,False,False,True,-3.35
166632228,81b26e609d464c60,TSLA,False,2025-11-18T22:39:08+09:00,원래 소수점은 잘 안사지나요?,리액션,없음,,0.0,없음,종목과 무관한 잡담,0,False,False,False,True,-3.35
166631726,6a55bcde38820215,TSLA,False,2025-11-18T22:37:51+09:00,쏟을 기세구만,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166630164,9e2d4a6a70326381,TSLA,False,2025-11-18T22:33:59+09:00,미션 미션,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166629416,ade2e037c77f9bab,TSLA,True,2025-11-18T22:32:04+09:00,트위터 언제 복구하냐??,리액션,없음,,0.0,없음,종목과 무관한 잡담,0,False,False,False,True,-3.35
166627564,fab1766eabf99567,TSLA,True,2025-11-18T22:27:46+09:00,오늘 본장,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166627210,8773aaab757037e4,TSLA,False,2025-11-18T22:27:03+09:00,근데 주식 모으기하면 언제 가격으로 구입되죠? 종가?,리액션,없음,,0.0,없음,예측 없는 순수 질문,0,False,False,False,True,-3.35
166627158,eee08ed5d1c108f9,TSLA,True,2025-11-18T22:26:56+09:00,테슬라 믿는다 힘내라 아자아자,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166626316,d4e0e08aeb82238d,TSLA,False,2025-11-18T22:25:02+09:00,"📰 테슬라, 인종 차별 집단 소송 기각으로 주요 법원 승소 ⚖️ 주요 판결 내용 요약 * 소송 배경: 전 조립 라인 근로자 마커스 본(Marcus Vaughn)이 2017년에 제기했으며, 테슬라 프리몬트 공장 흑인 직원들이 비방, 낙서, 불쾌한 물건 등으로 인종적 적대 행위에 노출되었다고 주장했습니다. * 법원 결정: 캘리포니아 고등법원 피터 보콘(Peter Bucon) 판사는 이 소송이 **집단 소송(Class Action)**으로 진행될 수 없다고 판결했습니다. * 판결 근거: 원고 측 변호사들이 최소 200명의 근로자로부터 증언 약속을 확보하지 못했기 때문입니다. 판사는 훨씬 적은 수의 참여자들의 경험을 수천 명의 잠재적 집단 구성원에게 확신을 가지고 적용할 수 없다고 판단했습니다. * 결과: 이 판결로 인해 2024년 다른 판사가 내렸던 집단 소송 승인 결정이 뒤집혔으며, 테슬라가 통합된 집단 소송에서 직면했을 수 있었던 대규모 손해배상 위험이 사라지고 분쟁이 개별 소송으로 전환되었습니다. 📌 테슬라의 법적 도전 집단 소송 인증 취소로 이 특정 사건의 범위는 좁혀졌지만, 테슬라는 여전히 여러 유사한 소송에 직면해 있습니다. * 캘리포니아 주 시민권 기관이 제기한 관련 청구에 대한 별도의 재판이 예정되어 있습니다. * 미국 고용기회균등위원회(EEOC)가 제기한 연방 인종 차별 소송이 남아 있습니다. * 이미 여러 개의 개별 소송을 해결한 바 있습니다. 이 판결은 테슬라에게 단기적으로 큰 법적 부담을 덜어주었지만, 인종 차별 및 괴롭힘 관련하여 다른 중요한 법적 문제들이 아직 남아있음을 보여줍니다.",리액션,없음,,0.0,뉴스,예측 없는 리액션,0,False,False,False,True,-3.35
166625786,54dd7f803b1560ec,TSLA,True,2025-11-18T22:23:51+09:00,신경끄고있어봅니다~ 떨어지면줍고~,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166625582,7cf2d31afc17fbae,TSLA,True,2025-11-18T22:23:24+09:00,아 씨 바 지친다 ㅡ 길게 봐야는디 호흡이 짧다,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166625472,2164e4ca10e71ce5,TSLA,True,2025-11-18T22:23:07+09:00,오르리오르리리!!!,예측,상승,,0.6,단순감정,,1,False,False,False,True,-3.35
166624926,ceceb51fc822456a,TSLA,True,2025-11-18T22:21:56+09:00,오늘은 오르자 오늘은 오르자,예측,상승,2025-11-18,0.3,단순감정,,0,False,True,False,True,-4.36
166624142,601ad4676f83de50,TSLA,True,2025-11-18T22:20:10+09:00,냅두셈 걍,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166623666,f364fce8c75eeddc,TSLA,False,2025-11-18T22:19:12+09:00,트위터 왜안되냐,리액션,없음,,0.0,없음,종목과 무관한 잡담,0,False,False,False,True,-3.35
166622196,b1879653fb1f1dd2,TSLA,False,2025-11-18T22:16:16+09:00,평단 295달러 인데 팔고 튀어야할까요,리액션,없음,,0.0,없음,예측 없는 순수 질문,0,False,False,False,True,-3.35
166621024,fab1766eabf99567,TSLA,True,2025-11-18T22:13:55+09:00,엔비랑 테슬라 둘다 -5인데 엔비는 덜걱정되는데 얘좀 팔고싶어요 여기에 너무 많이넣었어요1/3만 넣을걸,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166619798,a5e7c018b680a90e,TSLA,True,2025-11-18T22:11:29+09:00,옵티머스 프라임,리액션,없음,,0.0,뉴스,예측 없는 리액션,0,False,False,False,True,-3.35
166618880,e9b088bbee535193,TSLA,False,2025-11-18T22:09:03+09:00,"형은 제타글로벌 평단 18.5, 16이기고 20에 탈출 리치텍 평단 5, 3이기고 6에 탈출 엔비디아 183, 167이기고 186에 탈출 비욘드미트 5, 3에 전재산 반 잃었다 투자를 해라 주식은 빠찡코가 아니다 -440 언제오니 기도하는 형아-",리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166617954,ffaef4905b3b8ffa,TSLA,True,2025-11-18T22:06:40+09:00,걱정마세요 테슬라의 미래는 3천불 이상이고 미래에 지금은 즐거운 추억입니다,예측,상승,,0.6,단순감정,,1,False,False,False,True,-3.35
166615980,e9b088bbee535193,TSLA,False,2025-11-18T22:02:16+09:00,이게 투자냐 빠찡코지 데일리로 징징대냐 -평단 440 이틀 밤샘-,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166613584,97b2e16710b5af72,TSLA,True,2025-11-18T21:56:17+09:00,흠 ..본장시작양봉시작이네,예측,상승,2025-11-18,0.6,차트,,1,False,True,False,True,-4.36
166610304,03bb966e229b1a63,TSLA,True,2025-11-18T21:46:11+09:00,나도 한잔 나도 한잔,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166610222,e8e3e0d2fe6aab06,TSLA,False,2025-11-18T21:45:56+09:00,Long,예측,상승,,0.6,기타,,1,False,False,False,True,-3.35
166609904,70c5d713631abca6,TSLA,True,2025-11-18T21:45:13+09:00,인스타보다가 구경옴ㅋㅋ,리액션,없음,,0.0,없음,종목과 무관한 잡담,0,False,False,False,True,-3.35
166609838,527980c1552d27a7,TSLA,True,2025-11-18T21:45:02+09:00,사람죽는꼴보기싫으면 올려라,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166607916,94006151eff17847,TSLA,False,2025-11-18T21:38:10+09:00,"테슬라는 10년뒤 2500달러를 갈 것 이며, 이후 4배가 상승하옆10,000달러가 될 것 이다",예측,상승,2035-11-18,0.9,단순감정,,1,False,False,False,True,-3.35
166606550,95e56f12a38abce7,TSLA,False,2025-11-18T21:33:41+09:00,테슬라 주가전망 어떻게 되려나,리액션,없음,,0.0,없음,예측 없는 순수 질문,0,False,False,False,True,-3.35
166606142,76d64c4c08d67d81,TSLA,True,2025-11-18T21:32:10+09:00,존버♡ 더사고싶네요,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166605210,a132bb0397d23676,TSLA,True,2025-11-18T21:29:00+09:00,토스가 45원 줬다ㅋㅋ 신난다~,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166605152,23c7965a0ce06d70,TSLA,False,2025-11-18T21:28:47+09:00,"요즘 테슬라 무빙 너무 즐거워서 새벽까지 잠을 못자는건 아니고 12시 30분에 칼취침 그래도 일어나서 데이장부터 거래되니까 일할 때 즐겁다 ㅎㅡㅎ,,,",리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166604554,f9ee4328c69cc0a4,TSLA,True,2025-11-18T21:26:21+09:00,주린이 입장 주식 고수님들 많은 충고 부탁드립니다,리액션,없음,,0.0,없음,예측 없는 순수 질문,0,False,False,False,True,-3.35
166602598,7897c1c340a3a5d1,TSLA,True,2025-11-18T21:19:21+09:00,내가 좀 있다 200 200 209 개 지를게 본장보자,예측,하락,2025-11-18,0.7,기타,,1,False,True,False,True,-4.36
166601848,10a9f952b60b4705,TSLA,False,2025-11-18T21:16:46+09:00,대기업 김부장처럼 상가산 것도 아닌데 왜 내돈이 녹았죠?ㅎㅎ,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166601022,30d39edf982810fe,TSLA,True,2025-11-18T21:14:13+09:00,트위터 복구 됐어요 열분 지금 주워담아!!!,예측,상승,,0.6,뉴스,,1,False,False,False,True,-3.35
166600488,ca88b5b3ad287011,TSLA,False,2025-11-18T21:12:25+09:00,"나스닥 인버스 슬라.. 엔비디아 실적 발표 잘 안나와도 슬라는 오늘 오르자!!! 현재 테슬라 60%, 엔비디아 40% 내일 테슬라 오르고 엔비 내리면 테슬라 팔고 엔비 살 예정 반대로 엔비 오르고 테슬라 내려가면 엔비 팔고 테슬라 살 예정 테슬라 엔비 하나만 오르면 된다!! 둘다 오르면 더 좋고 가장 베스트!!! 행복한 상상^^",예측,상승,2025-11-18,0.6,단순감정,,1,False,True,False,True,-4.36
166600428,5fdd50fb4e0b5754,TSLA,False,2025-11-18T21:12:11+09:00,역시 테슬라 갖고싶다,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166599776,f3307d020808c3eb,TSLA,True,2025-11-18T21:09:49+09:00,트위터 서버 터졌네 복구해라 일론형,리액션,없음,,0.0,뉴스,예측 없는 리액션,0,False,False,False,True,-3.35
166599482,ade2e037c77f9bab,TSLA,True,2025-11-18T21:08:52+09:00,트위터 내놔 난 돈도주고 파딱 붙였는데 모든게 디운이면 뭐 어쩌자는거야 내놔내놔 내 도파민 내놔,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166598852,f23e4a4cf87025ea,TSLA,True,2025-11-18T21:06:40+09:00,🥂 오르던 내리던 꾸준매는 계속 됩니다~ 물량 조절은 있어도 전량 조절은 비추🫰,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166598206,94006151eff17847,TSLA,False,2025-11-18T21:04:50+09:00,X서버 터졌는데 TruthSocial은 왜 같이 안될까요,리액션,없음,,0.0,뉴스,예측 없는 리액션,0,False,False,False,True,-3.35
166597806,3e61af55231643df,TSLA,True,2025-11-18T21:03:39+09:00,66층이다 하... 개무렬ㅆ네,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166597726,30d39edf982810fe,TSLA,True,2025-11-18T21:03:28+09:00,X 서버가 터졌더라구요 더 떨어질듯? 그때 다시 사셔도 될듯해요,예측,하락,,0.5,뉴스,,1,False,False,False,True,-3.35
166597404,31e33ccec47d9796,TSLA,True,2025-11-18T21:02:41+09:00,트위터 고장났어요 라고 쓸 곳이 여기밖에 없네,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166597362,ade2e037c77f9bab,TSLA,True,2025-11-18T21:02:34+09:00,트위터 오류 남요???,리액션,없음,,0.0,없음,종목과 무관한 잡담,0,False,False,False,True,-3.35
166596794,506e9e498d3334f0,TSLA,False,2025-11-18T21:00:20+09:00,"테슬라와 트럼프 당분간 테슬라 주가는 트럼프 지지율과 밀접한 상관관계를 가지고 움직이게 됩니다. 연준의 금리방향은 주가에 영향을 주게 되는데, 다른 빅테크 보다도 테슬라는 그 영향을 많이 받습니다. 고금리 환경에서 자동차제조사 주가가 어떻게 움직이는지 아시는분은 아실테지만 다른 섹터 대비 금리에 민감하게 반응하는 경향이 있지요. 물론 테슬라를 단순한 자동차기업으로 볼 수야 없겠지만, 어쨌거나 현재는 자동차 판매가 매출의 거의 대부분 비중이지요. 트럼프는 어떤 수를 써서든 금리를 내리고 싶은 모양입니다. 오래된 얘기에요. 그런데 최근들어 셧다운과 지지율 하락에 맞물려 파월과 연준에 전방위적 압박을 하는 중입니다. 트럼프는 파월을 경질하고 연준인사들 물갈이를 하겠다 엄포를 놓은 상태입니다. 사실 이건 대통령 권한을 아득히 넘은 행동이긴 합니다만 어쨌거나 트럼프에겐 금리인하가 절실합니다. 그러나 파월은 아직은 금리인하 생각이 없어보여요. 사실 트럼프의 관세돌리기 때문에 미국이 기준금리를 내릴 수 없는 상태인것도 맞습니다. 이 때 연준을 압박하는 트럼프 지지율이 중요한 변수가 됩니다. 일론과 트럼프 관계보다도 중요한 테슬라와 금리를 같이 본다 할 때 트럼프 지지율이 높아질수록 금리인하 가능성이 높아진다 볼 수 있습니다. 트럼프는 공세 수위를 더욱 높일겁니다. 반드시 금리를 내리려 할 거에요. 그렇지 않으면 지금 낮아지는 지지율에 잠겨 레임덕이 올테니까요. 그래서 트럼프지지율이 테슬라주가에 선행하는 형태로 나타나게 될 가능성이 있습니다.",예측,상승,,0.6,뉴스,,1,False,False,False,True,-3.35
166596338,c8e778688a6f5e13,TSLA,True,2025-11-18T20:58:27+09:00,미래가 궁금해 오늘은 어이될라나…,예측,없음,,0.0,단순감정,예측 없는 순수 질문,0,False,False,False,True,-3.35
166596298,3f3fae795e800e07,TSLA,True,2025-11-18T20:58:18+09:00,이젠 오를때도~~~,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166596080,1e576abb424f2ed4,TSLA,True,2025-11-18T20:57:28+09:00,600불찍으면 결혼하게,예측,상승,,0.3,단순감정,,0,False,False,False,True,-3.35
166595090,771e6ec60b84d13e,TSLA,True,2025-11-18T20:53:48+09:00,가망없나,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166594276,92edf177b999c264,TSLA,True,2025-11-18T20:50:52+09:00,흠 오늘 사는게 맞나요 파는게 맞나요,리액션,없음,,0.0,없음,예측 없는 순수 질문,0,False,False,False,True,-3.35
166593170,8252d8c88ea0170f,TSLA,True,2025-11-18T20:46:58+09:00,전부다 뭐가 그리 급하냐? ㅋㅋㅋ 에혀 도박을 하세요... ㅋㅋㅋㅋㅋㅋㅋㅋ 일확천금 노리고 자빠졋노,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166590706,989555b052a54f05,TSLA,True,2025-11-18T20:35:28+09:00,주식 왕 되고싶어요,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166590696,56bae01732eb81c2,TSLA,True,2025-11-18T20:35:20+09:00,요 근래 시장이 지 멋대로임ㅋㅋㅋㅋㅋㅋㅋ,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166590646,bc665f15d032299d,TSLA,True,2025-11-18T20:35:00+09:00,주주달고 글 쓰래서 샀던 결과ㄷㄷ 역시 남의 말 듣고 투자하면 안된다는 교훈,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166590616,75527a897557fd14,TSLA,False,2025-11-18T20:34:49+09:00,어제도 흐르다 폭발 ㄷㄷ,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166590548,c27d57d5aca79e43,TSLA,True,2025-11-18T20:34:23+09:00,또 쳐흐를라하노 ㅆ련이,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,-3.35
166590402,da979131d7a80226,TSLA,True,2025-11-18T20:33:43+09:00,64층 주주분들 댓글 부탁드립니다,리액션,없음,,0.0,없음,종목과 무관한 잡담,0,False,False,False,True,-3.35
166590084,0062890991c75981,TSLA,True,2025-11-18T20:32:06+09:00,주식시장이 미쳤어요,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,-3.35
166589962,0062890991c75981,TSLA,True,2025-11-18T20:31:16+09:00,이유없음 그냥 폭등ㄱㄱ,예측,상승,,0.6,단순감정,,1,False,False,False,True,-3.35
